location_id,year,subregion,elevation_m,latitude,longitude,heat_days_30,heat_days_35,heat_days_38,max_summer_tmax,mean_summer_tmax,heatwave_max_streak,gdd_growing_season,spring_frost_days,spring_severe_frost_days,min_spring_tmin,annual_precip_mm,summer_precip_mm,dry_days,max_consecutive_dry_days,climate_stress_year
BC01,1995,Baixo Corgo,145,41.1645,-7.912,12,1,0,35.3,25.38369565217391,1,1450.3000000000002,1,1,-2.3,1422.3999999999999,95.7,246,41,1
BC01,1996,Baixo Corgo,145,41.1645,-7.912,15,0,0,32.1,25.071739130434786,0,1248.9,8,1,-2.3,1466.9,52.3,225,20,0
BC01,1997,Baixo Corgo,145,41.1645,-7.912,10,0,0,31.9,22.51086956521739,0,1312.8,0,0,2.8,1554.5,233.9,221,40,0
BC01,1998,Baixo Corgo,145,41.1645,-7.912,19,0,0,34.5,25.975,0,1331.3,2,0,-0.8,1031.6000000000001,91.60000000000001,258,26,0
BC01,1999,Baixo Corgo,145,41.1645,-7.912,7,0,0,32.7,24.516304347826093,0,1213.3,1,0,-0.2,1273.9,118.69999999999999,241,26,0
BC01,2000,Baixo Corgo,145,41.1645,-7.912,10,0,0,31.4,24.090217391304346,0,1182.8,3,0,-1.2,1600.8000000000002,84.6,231,30,0
BC01,2001,Baixo Corgo,145,41.1645,-7.912,11,0,0,33.1,24.10108695652174,0,1270.9,1,0,-0.4,1619.3999999999996,99.69999999999999,244,42,1
BC01,2002,Baixo Corgo,145,41.1645,-7.912,5,0,0,31.3,24.11195652173913,0,1172.3000000000002,3,0,-1.6,1392.8,70.0,236,19,0
BC01,2003,Baixo Corgo,145,41.1645,-7.912,21,0,0,34.7,25.277173913043484,0,1370.5,0,0,0.8,1346.0,156.8,240,16,0
BC01,2004,Baixo Corgo,145,41.1645,-7.912,7,0,0,32.1,24.830434782608698,0,1333.8,4,2,-4.9,851.6999999999999,162.2,274,29,0
BC01,2005,Baixo Corgo,145,41.1645,-7.912,24,0,0,34.4,26.963043478260875,0,1503.0,9,5,-5.1,839.2,36.5,277,39,1
BC01,2006,Baixo Corgo,145,41.1645,-7.912,25,0,0,33.9,26.055434782608696,0,1508.3999999999999,4,2,-3.4,1375.5,106.80000000000001,256,28,0
BC01,2007,Baixo Corgo,145,41.1645,-7.912,5,0,0,33.0,22.82282608695652,0,1209.8000000000002,3,0,-0.8,733.0,150.5,265,26,0
BC01,2008,Baixo Corgo,145,41.1645,-7.912,7,0,0,32.7,23.39021739130435,0,1080.3999999999999,3,1,-2.6,1030.4,70.5,250,15,0
BC01,2009,Baixo Corgo,145,41.1645,-7.912,11,0,0,31.5,24.35217391304348,0,1357.2,1,0,-0.5,1327.6000000000001,137.10000000000002,249,33,0
BC01,2010,Baixo Corgo,145,41.1645,-7.912,23,0,0,34.2,26.311956521739134,0,1439.8000000000002,8,5,-3.5,1331.8000000000002,76.4,240,45,1
BC01,2011,Baixo Corgo,145,41.1645,-7.912,7,0,0,33.8,24.276086956521734,0,1506.4,5,2,-2.3,999.9,49.5,263,37,0
BC01,2012,Baixo Corgo,145,41.1645,-7.912,9,0,0,32.8,23.344565217391303,0,1212.1000000000001,3,0,-0.8,887.5999999999999,83.4,254,47,1
BC01,2013,Baixo Corgo,145,41.1645,-7.912,24,2,0,35.4,25.972826086956523,2,1415.9,6,2,-3.2,1423.7000000000003,39.5,247,33,1
BC01,2014,Baixo Corgo,145,41.1645,-7.912,3,0,0,30.2,23.376086956521743,0,1292.7,1,0,-1.1,1691.4,110.5,214,24,0
BC01,2015,Baixo Corgo,145,41.1645,-7.912,12,0,0,32.7,25.695652173913043,0,1402.4,3,0,-0.9,898.9000000000001,60.6,269,38,0
BC01,2016,Baixo Corgo,145,41.1645,-7.912,27,0,0,34.2,26.53152173913043,0,1456.8,5,0,-1.3,1513.8000000000002,53.7,246,41,0
BC01,2017,Baixo Corgo,145,41.1645,-7.912,27,1,0,35.0,26.57608695652174,1,1689.8000000000002,1,0,-1.4,685.4,38.8,284,50,1
BC01,2018,Baixo Corgo,145,41.1645,-7.912,20,4,0,37.4,25.219565217391303,4,1528.1,2,0,-1.6,1133.3999999999999,143.3,243,50,1
BC01,2019,Baixo Corgo,145,41.1645,-7.912,8,0,0,33.0,24.32282608695652,0,1377.5,1,0,-0.1,1316.8000000000002,111.60000000000001,247,20,0
BC01,2020,Baixo Corgo,145,41.1645,-7.912,35,0,0,34.7,26.039130434782606,0,1517.4,0,0,0.1,1023.3,46.0,239,26,0
BC01,2021,Baixo Corgo,145,41.1645,-7.912,14,0,0,33.8,25.142391304347825,0,1366.1000000000001,0,0,0.8,1083.8,69.10000000000001,255,25,0
BC01,2022,Baixo Corgo,145,41.1645,-7.912,47,7,1,38.4,28.10978260869565,4,1727.8000000000002,5,0,-0.4,1074.8,88.5,246,51,1
BC01,2023,Baixo Corgo,145,41.1645,-7.912,19,4,1,38.1,26.528260869565216,3,1669.1,3,1,-2.8,1221.8000000000002,107.3,243,30,1
BC01,2024,Baixo Corgo,145,41.1645,-7.912,24,5,0,37.5,26.871739130434786,2,1536.1,0,0,1.2,1172.5,78.69999999999999,234,38,1
BC02,1995,Baixo Corgo,285,41.1382,-7.9015,32,1,1,38.1,28.00326086956522,1,1986.2999999999997,0,0,0.9,1422.3999999999999,95.7,246,41,0
BC02,1996,Baixo Corgo,285,41.1382,-7.9015,32,0,0,34.6,27.693478260869558,0,1773.9999999999998,0,0,0.4,1466.9,52.3,225,20,0
BC02,1997,Baixo Corgo,285,41.1382,-7.9015,19,0,0,34.4,25.12391304347826,0,1850.3000000000002,0,0,5.7,1554.5,233.9,221,40,0
BC02,1998,Baixo Corgo,285,41.1382,-7.9015,43,7,0,36.9,28.59130434782609,6,1837.8,0,0,1.6,1031.6000000000001,91.60000000000001,258,26,1
BC02,1999,Baixo Corgo,285,41.1382,-7.9015,25,1,0,35.3,27.239130434782613,1,1748.2000000000003,0,0,2.3,1273.9,118.69999999999999,241,26,0
BC02,2000,Baixo Corgo,285,41.1382,-7.9015,30,0,0,33.9,26.758695652173916,0,1682.1000000000001,0,0,1.5,1600.8000000000002,84.6,231,30,0
BC02,2001,Baixo Corgo,285,41.1382,-7.9015,30,1,0,35.7,26.801086956521736,1,1800.6,0,0,2.3,1619.3999999999996,99.69999999999999,244,42,1
BC02,2002,Baixo Corgo,285,41.1382,-7.9015,21,0,0,34.0,26.81086956521739,0,1688.4000000000003,0,0,1.3,1392.8,70.0,236,19,0
BC02,2003,Baixo Corgo,285,41.1382,-7.9015,40,12,0,37.3,27.971739130434784,7,1900.5,0,0,3.5,1346.0,156.8,240,16,1
BC02,2004,Baixo Corgo,285,41.1382,-7.9015,21,0,0,34.8,27.533695652173908,0,1841.1999999999998,2,0,-2.0,851.6999999999999,162.2,274,29,0
BC02,2005,Baixo Corgo,285,41.1382,-7.9015,52,7,0,37.2,29.642391304347825,3,2038.1,5,1,-2.5,839.2,36.5,277,39,1
BC02,2006,Baixo Corgo,285,41.1382,-7.9015,47,6,0,36.4,28.65652173913043,3,2056.6000000000004,1,0,-0.6,1375.5,106.80000000000001,256,28,0
BC02,2007,Baixo Corgo,285,41.1382,-7.9015,20,1,0,35.7,25.504347826086956,1,1736.8000000000002,0,0,1.4,733.0,150.5,265,26,0
BC02,2008,Baixo Corgo,285,41.1382,-7.9015,19,1,0,35.0,26.108695652173918,1,1602.7,0,0,0.6,1030.4,70.5,250,15,0
BC02,2009,Baixo Corgo,285,41.1382,-7.9015,34,0,0,34.0,27.094565217391306,0,1876.6,0,0,2.1,1327.6000000000001,137.10000000000002,249,33,0
BC02,2010,Baixo Corgo,285,41.1382,-7.9015,50,4,0,36.6,28.927173913043475,2,1960.6000000000004,2,0,-0.8,1331.8000000000002,76.4,240,45,1
BC02,2011,Baixo Corgo,285,41.1382,-7.9015,30,3,0,36.1,26.939130434782605,2,2063.4,0,0,0.4,999.9,49.5,263,37,0
BC02,2012,Baixo Corgo,285,41.1382,-7.9015,31,2,0,35.6,26.152173913043473,1,1705.6,0,0,1.8,887.5999999999999,83.4,254,47,1
BC02,2013,Baixo Corgo,285,41.1382,-7.9015,46,8,0,37.8,28.625,5,1922.0999999999997,1,0,-0.7,1423.7000000000003,39.5,247,33,1
BC02,2014,Baixo Corgo,285,41.1382,-7.9015,19,0,0,32.8,26.079347826086963,0,1830.1999999999998,0,0,1.3,1691.4,110.5,214,24,0
BC02,2015,Baixo Corgo,285,41.1382,-7.9015,34,1,0,35.5,28.429347826086957,1,1964.5,0,0,2.0,898.9000000000001,60.6,269,38,0
BC02,2016,Baixo Corgo,285,41.1382,-7.9015,56,11,0,36.7,29.180434782608696,3,1979.8999999999996,0,0,1.8,1513.8000000000002,53.7,246,41,1
BC02,2017,Baixo Corgo,285,41.1382,-7.9015,43,6,0,36.7,28.296739130434784,3,2055.5,0,0,0.4,685.4,38.8,284,50,1
BC02,2018,Baixo Corgo,285,41.1382,-7.9015,38,4,2,39.1,26.942391304347826,4,1864.4,0,0,0.1,1133.3999999999999,143.3,243,50,1
BC02,2019,Baixo Corgo,285,41.1382,-7.9015,23,0,0,34.7,26.042391304347827,0,1725.1,0,0,1.6,1316.8000000000002,111.60000000000001,247,20,0
BC02,2020,Baixo Corgo,285,41.1382,-7.9015,47,4,0,36.4,27.770652173913046,1,1883.3000000000002,0,0,1.8,1023.3,46.0,239,26,0
BC02,2021,Baixo Corgo,285,41.1382,-7.9015,27,2,0,35.5,26.867391304347827,1,1730.3,0,0,2.5,1083.8,69.10000000000001,255,25,0
BC02,2022,Baixo Corgo,285,41.1382,-7.9015,59,17,6,40.1,29.834782608695654,6,2082.7,0,0,1.3,1074.8,88.5,246,51,1
BC02,2023,Baixo Corgo,285,41.1382,-7.9015,38,5,3,39.8,28.254347826086953,3,2038.5,1,0,-1.1,1221.8000000000002,107.3,243,30,0
BC02,2024,Baixo Corgo,285,41.1382,-7.9015,40,5,1,39.2,28.597826086956516,2,1890.0,0,0,2.9,1172.5,78.69999999999999,234,38,0
BC03,1995,Baixo Corgo,110,41.1748,-7.7905,38,1,1,38.8,28.77391304347826,1,2130.8,0,0,1.6,1069.7000000000003,94.4,254,40,0
BC03,1996,Baixo Corgo,110,41.1748,-7.7905,41,2,0,35.4,28.53260869565218,2,1922.6,0,0,0.6,1198.1000000000001,47.6,230,17,0
BC03,1997,Baixo Corgo,110,41.1748,-7.7905,27,2,0,35.5,25.90978260869565,2,2008.5,0,0,6.1,1216.6999999999998,192.49999999999997,232,41,0
BC03,1998,Baixo Corgo,110,41.1748,-7.7905,53,11,2,38.1,29.402173913043477,6,1970.2,0,0,1.9,788.1,77.19999999999999,263,26,0
BC03,1999,Baixo Corgo,110,41.1748,-7.7905,36,3,0,36.2,27.992391304347827,1,1885.5999999999997,0,0,2.7,963.1000000000001,96.99999999999999,259,28,0
BC03,2000,Baixo Corgo,110,41.1748,-7.7905,36,1,0,34.8,27.559782608695652,1,1821.9,0,0,2.6,1217.4,52.7,241,30,0
BC03,2001,Baixo Corgo,110,41.1748,-7.7905,39,3,0,36.4,27.65869565217391,2,1946.1,0,0,3.0,1217.1999999999998,85.00000000000001,255,42,0
BC03,2002,Baixo Corgo,110,41.1748,-7.7905,27,0,0,34.6,27.62173913043478,0,1831.5000000000002,0,0,0.8,1098.0,57.3,242,20,0
BC03,2003,Baixo Corgo,110,41.1748,-7.7905,48,17,3,38.3,28.81086956521739,14,2050.9,0,0,4.4,1072.4,125.30000000000001,249,29,1
BC03,2004,Baixo Corgo,110,41.1748,-7.7905,34,2,0,35.7,28.37391304347825,2,1990.3999999999996,2,1,-2.1,617.0,102.39999999999999,282,27,0
BC03,2005,Baixo Corgo,110,41.1748,-7.7905,58,10,0,37.6,30.505434782608692,3,2184.6,5,2,-2.3,659.8,24.299999999999997,284,39,0
BC03,2006,Baixo Corgo,110,41.1748,-7.7905,55,9,0,37.7,29.52173913043478,4,2209.1000000000004,0,0,-0.0,1075.9,93.4,260,27,0
BC03,2007,Baixo Corgo,110,41.1748,-7.7905,26,3,0,37.0,26.310869565217395,2,1884.6000000000001,0,0,2.1,562.1,105.7,279,46,1
BC03,2008,Baixo Corgo,110,41.1748,-7.7905,25,1,0,36.5,26.891304347826086,1,1746.3999999999999,0,0,0.5,781.5000000000001,41.300000000000004,252,17,0
BC03,2009,Baixo Corgo,110,41.1748,-7.7905,41,3,0,35.1,27.938043478260866,1,2018.1,0,0,2.7,983.0000000000001,91.2,259,33,0
BC03,2010,Baixo Corgo,110,41.1748,-7.7905,63,13,0,37.7,29.72826086956522,5,2105.6,1,0,-0.4,1098.4,65.60000000000001,250,45,1
BC03,2011,Baixo Corgo,110,41.1748,-7.7905,44,6,0,37.5,27.73260869565218,2,2211.2,0,0,0.6,826.9000000000001,47.199999999999996,271,24,0
BC03,2012,Baixo Corgo,110,41.1748,-7.7905,40,4,0,36.2,26.89673913043478,2,1833.8999999999999,0,0,2.3,676.3,56.7,265,30,0
BC03,2013,Baixo Corgo,110,41.1748,-7.7905,57,13,3,38.8,29.45108695652174,6,2059.3,1,0,-0.2,1043.0,28.599999999999998,258,38,0
BC03,2014,Baixo Corgo,110,41.1748,-7.7905,23,1,0,34.1,26.911956521739132,1,1985.2000000000003,0,0,2.2,1291.1999999999998,68.00000000000001,232,24,0
BC03,2015,Baixo Corgo,110,41.1748,-7.7905,49,4,0,36.4,29.2695652173913,2,2106.9000000000005,0,0,2.3,680.2,57.599999999999994,281,37,0
BC03,2016,Baixo Corgo,110,41.1748,-7.7905,63,15,1,37.5,29.999999999999996,5,2122.3,0,0,2.2,1214.8,45.4,245,40,1
BC03,2017,Baixo Corgo,110,41.1748,-7.7905,65,16,3,38.8,30.411956521739132,6,2354.0,0,0,0.9,548.1,27.1,298,49,1
BC03,2018,Baixo Corgo,110,41.1748,-7.7905,63,12,4,41.3,29.058695652173913,6,2152.0,0,0,1.9,907.5,106.1,258,46,1
BC03,2019,Baixo Corgo,110,41.1748,-7.7905,52,4,0,37.8,28.504347826086956,2,2017.1999999999998,0,0,1.9,908.5999999999999,77.9,262,27,0
BC03,2020,Baixo Corgo,110,41.1748,-7.7905,67,17,1,39.4,30.053260869565214,3,2179.8999999999996,0,0,3.9,806.7,33.099999999999994,254,34,1
BC03,2021,Baixo Corgo,110,41.1748,-7.7905,45,7,0,37.7,29.266304347826086,2,2040.9999999999998,0,0,3.3,791.4000000000001,54.2,266,29,0
BC03,2022,Baixo Corgo,110,41.1748,-7.7905,76,39,15,43.6,32.542391304347824,12,2429.0000000000005,0,0,1.3,855.3,65.0,255,49,1
BC03,2023,Baixo Corgo,110,41.1748,-7.7905,71,12,4,42.4,30.52173913043478,5,2355.8,0,0,1.6,947.2,69.69999999999999,258,30,0
BC03,2024,Baixo Corgo,110,41.1748,-7.7905,59,15,5,41.2,30.94347826086956,4,2174.8999999999996,0,0,2.1,895.9000000000001,50.900000000000006,252,65,1
BC04,1995,Baixo Corgo,210,41.151,-7.7823,44,3,1,39.2,29.22391304347826,1,2230.4,0,0,2.1,1069.7000000000003,94.4,254,40,0
BC04,1996,Baixo Corgo,210,41.151,-7.7823,43,5,0,35.9,28.981521739130436,4,2023.6,0,0,1.0,1198.1000000000001,47.6,230,17,0
BC04,1997,Baixo Corgo,210,41.151,-7.7823,32,3,0,35.9,26.365217391304352,2,2110.6,0,0,6.5,1216.6999999999998,192.49999999999997,232,41,0
BC04,1998,Baixo Corgo,210,41.151,-7.7823,56,13,3,38.5,29.845652173913045,6,2068.4,0,0,2.4,788.1,77.19999999999999,263,26,0
BC04,1999,Baixo Corgo,210,41.151,-7.7823,40,4,0,36.6,28.43913043478261,2,1984.8,0,0,3.1,963.1000000000001,96.99999999999999,259,28,0
BC04,2000,Baixo Corgo,210,41.151,-7.7823,42,4,0,35.3,28.017391304347825,1,1921.4,0,0,3.0,1217.4,52.7,241,30,0
BC04,2001,Baixo Corgo,210,41.151,-7.7823,45,6,0,36.8,28.10978260869565,3,2047.0000000000005,0,0,3.4,1217.1999999999998,85.00000000000001,255,42,0
BC04,2002,Baixo Corgo,210,41.151,-7.7823,32,2,0,35.1,28.071739130434782,1,1931.1000000000001,0,0,1.2,1098.0,57.3,242,20,0
BC04,2003,Baixo Corgo,210,41.151,-7.7823,49,20,8,38.7,29.26086956521739,15,2152.3,0,0,4.8,1072.4,125.30000000000001,249,29,1
BC04,2004,Baixo Corgo,210,41.151,-7.7823,46,2,0,36.2,28.831521739130434,2,2091.7999999999997,2,0,-1.7,617.0,102.39999999999999,282,27,0
BC04,2005,Baixo Corgo,210,41.151,-7.7823,64,15,1,38.1,30.957608695652176,4,2285.2,3,0,-1.9,659.8,24.299999999999997,284,39,0
BC04,2006,Baixo Corgo,210,41.151,-7.7823,58,13,2,38.2,29.96847826086957,5,2311.8000000000006,0,0,0.4,1075.9,93.4,260,27,0
BC04,2007,Baixo Corgo,210,41.151,-7.7823,30,3,0,37.5,26.758695652173916,2,1985.1999999999998,0,0,2.5,562.1,105.7,279,46,1
BC04,2008,Baixo Corgo,210,41.151,-7.7823,26,2,0,36.9,27.34239130434782,2,1845.6999999999998,0,0,0.9,781.5000000000001,41.300000000000004,252,17,0
BC04,2009,Baixo Corgo,210,41.151,-7.7823,44,6,0,35.5,28.385869565217387,4,2117.6,0,0,3.1,983.0000000000001,91.2,259,33,0
BC04,2010,Baixo Corgo,210,41.151,-7.7823,68,15,1,38.2,30.17717391304348,6,2204.5,0,0,0.0,1098.4,65.60000000000001,250,45,1
BC04,2011,Baixo Corgo,210,41.151,-7.7823,50,6,0,37.9,28.188043478260866,2,2312.6,0,0,1.0,826.9000000000001,47.199999999999996,271,24,0
BC04,2012,Baixo Corgo,210,41.151,-7.7823,43,5,0,36.7,27.348913043478266,2,1932.8,0,0,2.7,676.3,56.7,265,30,0
BC04,2013,Baixo Corgo,210,41.151,-7.7823,64,14,4,39.2,29.891304347826086,6,2160.1000000000004,0,0,0.2,1043.0,28.599999999999998,258,38,0
BC04,2014,Baixo Corgo,210,41.151,-7.7823,25,2,0,34.6,27.36630434782609,2,2087.0,0,0,2.7,1291.1999999999998,68.00000000000001,232,24,0
BC04,2015,Baixo Corgo,210,41.151,-7.7823,57,7,0,36.9,29.720652173913045,3,2208.0,0,0,2.8,680.2,57.599999999999994,281,37,0
BC04,2016,Baixo Corgo,210,41.151,-7.7823,65,19,1,37.9,30.446739130434786,5,2222.9,0,0,2.6,1214.8,45.4,245,40,1
BC04,2017,Baixo Corgo,210,41.151,-7.7823,74,20,4,39.3,30.863043478260867,7,2455.2,0,0,1.3,548.1,27.1,298,49,1
BC04,2018,Baixo Corgo,210,41.151,-7.7823,66,13,4,41.7,29.516304347826086,6,2250.2999999999997,0,0,2.4,907.5,106.1,258,46,1
BC04,2019,Baixo Corgo,210,41.151,-7.7823,59,6,1,38.2,28.95543478260869,2,2116.9,0,0,2.3,908.5999999999999,77.9,262,27,0
BC04,2020,Baixo Corgo,210,41.151,-7.7823,71,25,2,39.8,30.506521739130434,4,2281.3,0,0,4.4,806.7,33.099999999999994,254,34,1
BC04,2021,Baixo Corgo,210,41.151,-7.7823,50,12,1,38.1,29.726086956521737,4,2143.0999999999995,0,0,3.7,791.4000000000001,54.2,266,29,0
BC04,2022,Baixo Corgo,210,41.151,-7.7823,83,43,17,44.0,32.99130434782609,13,2528.5,0,0,1.8,855.3,65.0,255,49,1
BC04,2023,Baixo Corgo,210,41.151,-7.7823,76,17,4,42.9,30.968478260869563,5,2458.3999999999996,0,0,2.1,947.2,69.69999999999999,258,30,0
BC04,2024,Baixo Corgo,210,41.151,-7.7823,68,21,5,41.7,31.393478260869564,9,2276.3,0,0,2.6,895.9000000000001,50.900000000000006,252,65,1
BC05,1995,Baixo Corgo,88,41.183,-7.738,25,1,0,37.3,27.338043478260865,1,1799.7,0,0,0.5,1069.7000000000003,94.4,254,40,0
BC05,1996,Baixo Corgo,88,41.183,-7.738,27,0,0,33.9,27.155434782608694,0,1585.9,4,0,-1.3,1198.1000000000001,47.6,230,17,0
BC05,1997,Baixo Corgo,88,41.183,-7.738,18,0,0,34.4,24.5304347826087,0,1674.7,0,0,4.2,1216.6999999999998,192.49999999999997,232,41,0
BC05,1998,Baixo Corgo,88,41.183,-7.738,38,5,0,36.8,27.98695652173913,5,1646.5,1,0,-0.1,788.1,77.19999999999999,263,26,0
BC05,1999,Baixo Corgo,88,41.183,-7.738,21,0,0,34.8,26.661956521739132,0,1545.8,0,0,0.7,963.1000000000001,96.99999999999999,259,28,0
BC05,2000,Baixo Corgo,88,41.183,-7.738,25,0,0,33.6,26.21630434782609,0,1503.1000000000001,0,0,0.6,1217.4,52.7,241,30,0
BC05,2001,Baixo Corgo,88,41.183,-7.738,27,1,0,35.0,26.39565217391304,1,1613.4,0,0,1.6,1217.1999999999998,85.00000000000001,255,42,0
BC05,2002,Baixo Corgo,88,41.183,-7.738,17,0,0,33.5,26.311956521739127,0,1501.9,1,0,-1.6,1098.0,57.3,242,20,0
BC05,2003,Baixo Corgo,88,41.183,-7.738,40,12,0,37.0,27.521739130434778,7,1726.2000000000003,0,0,2.6,1072.4,125.30000000000001,249,29,1
BC05,2004,Baixo Corgo,88,41.183,-7.738,16,0,0,34.5,27.12173913043478,0,1678.2,2,1,-4.5,617.0,102.39999999999999,282,27,0
BC05,2005,Baixo Corgo,88,41.183,-7.738,46,4,0,36.0,29.252173913043475,3,1858.2000000000003,6,3,-4.5,659.8,24.299999999999997,284,39,1
BC05,2006,Baixo Corgo,88,41.183,-7.738,45,5,0,36.7,28.19347826086956,3,1874.6999999999994,3,0,-1.7,1075.9,93.4,260,27,0
BC05,2007,Baixo Corgo,88,41.183,-7.738,14,1,0,36.2,24.999999999999996,1,1552.3,0,0,-0.0,562.1,105.7,279,46,1
BC05,2008,Baixo Corgo,88,41.183,-7.738,21,1,0,35.5,25.606521739130436,1,1423.6,2,0,-1.3,781.5000000000001,41.300000000000004,252,17,0
BC05,2009,Baixo Corgo,88,41.183,-7.738,33,0,0,34.1,26.715217391304346,0,1700.9,0,0,1.3,983.0000000000001,91.2,259,33,0
BC05,2010,Baixo Corgo,88,41.183,-7.738,45,1,0,36.4,28.30760869565217,1,1766.9999999999995,5,0,-2.0,1098.4,65.60000000000001,250,45,1
BC05,2011,Baixo Corgo,88,41.183,-7.738,21,1,0,36.5,26.348913043478255,1,1869.8999999999999,2,0,-1.4,826.9000000000001,47.199999999999996,271,24,0
BC05,2012,Baixo Corgo,88,41.183,-7.738,27,4,0,35.3,25.664130434782614,2,1524.1,0,0,0.7,676.3,56.7,265,30,0
BC05,2013,Baixo Corgo,88,41.183,-7.738,40,6,0,37.3,28.05,5,1726.6999999999998,2,0,-2.0,1043.0,28.599999999999998,258,38,1
BC05,2014,Baixo Corgo,88,41.183,-7.738,17,0,0,33.3,25.6445652173913,0,1657.6,0,0,0.3,1291.1999999999998,68.00000000000001,232,24,0
BC05,2015,Baixo Corgo,88,41.183,-7.738,30,1,0,35.4,28.021739130434778,1,1769.5,0,0,0.7,680.2,57.599999999999994,281,37,0
BC05,2016,Baixo Corgo,88,41.183,-7.738,50,7,0,35.9,28.61195652173913,2,1788.6999999999996,0,0,0.2,1214.8,45.4,245,40,1
BC05,2017,Baixo Corgo,88,41.183,-7.738,43,7,0,37.0,28.583695652173912,3,1966.8,1,0,-0.9,548.1,27.1,298,49,1
BC05,2018,Baixo Corgo,88,41.183,-7.738,40,4,2,39.5,27.24130434782609,4,1788.7,0,0,0.1,907.5,106.1,258,46,1
BC05,2019,Baixo Corgo,88,41.183,-7.738,27,1,0,36.0,26.68369565217391,1,1645.2,0,0,0.1,908.5999999999999,77.9,262,27,0
